date,P_atm,Ref.grass,E_pot_OW
11-04-1990 00:00,18.9883705581,3.2646054735,3.634608716
12-04-1990 00:00,8.4210188531,2.7827802123,3.0981744531
13-04-1990 00:00,1.2243650784,3.5445861398,3.9463218217
14-04-1990 00:00,16.389067781799998,2.6942845,2.9996488822
15-04-1990 00:00,7.5059199061,3.0965745265,3.447533491
16-04-1990 00:00,1.8129758748,3.7005912252999997,4.120008136
17-04-1990 00:00,4.0122046897,3.985671469,4.4373987366
18-04-1990 00:00,18.4744874851,3.6198829616,4.030152696
19-04-1990 00:00,8.3037504017,2.9408802176,3.274193182
20-04-1990 00:00,10.2466158532,2.891068268,3.2187356674
21-04-1990 00:00,6.5137819376,3.3953621687,3.780185132
22-04-1990 00:00,32.93447749,2.413678266,2.687239227
23-04-1990 00:00,21.55777461,1.4048605171,1.5640843187
24-04-1990 00:00,10.262712852,3.5453046909999997,3.947121771
25-04-1990 00:00,4.4398679956,3.6111309510000003,4.020408646
26-04-1990 00:00,16.052229731,2.044191399,2.2758755825
27-04-1990 00:00,22.395857167,2.0311926765,2.2614036064
28-04-1990 00:00,13.0172184316,2.893687789,3.2216520554
29-04-1990 00:00,13.6977916684,2.430940472,2.706457947
30-04-1990 00:00,11.5261674426,2.8207344880000003,3.14043041
01-05-1990 00:00,12.8229335237,3.1476988336000002,3.5044521134
02-05-1990 00:00,7.0196168035,3.3679653193,3.7496832205999997
03-05-1990 00:00,2.5510452392,3.673076459,4.0893749115
04-05-1990 00:00,2.3015625255,3.7871779872999998,4.216408452
05-05-1990 00:00,15.6831890375,2.5853746895,2.8783954504
06-05-1990 00:00,6.969042117,3.7162368322,4.13742697
07-05-1990 00:00,2.9304027246,4.1186592520000005,4.58545908
08-05-1990 00:00,11.2421883998,3.207984652,3.5715706196999997
09-05-1990 00:00,1.132391401,3.5675865845,3.971928944
10-05-1990 00:00,33.9277442909,1.8480570042,2.057511735
11-05-1990 00:00,11.898640610000001,1.6238553704,1.8078996185
12-05-1990 00:00,15.634901856,3.2167841156,3.5813674910000004
13-05-1990 00:00,12.0159055591,2.906373613,3.235775659
14-05-1990 00:00,7.9968016256,3.658372689,4.0730046
15-05-1990 00:00,11.713530996900001,3.670131467,4.0860961829999995
16-05-1990 00:00,13.525355812699999,2.3410744615,2.6064067275
17-05-1990 00:00,14.923285572299998,2.8773899945,3.2035071407
18-05-1990 00:00,10.753594488,3.1770541199999998,3.5371345132
19-05-1990 00:00,8.7866038482,3.0723465902,3.4205596666
20-05-1990 00:00,11.8480508498,3.0040797777,3.3445555935
21-05-1990 00:00,9.0590565844,2.529227191,2.815884296
22-05-1990 00:00,24.1030433007,2.1260289467,2.366988414
23-05-1990 00:00,1.292184001,3.9444798035,4.391538608
24-05-1990 00:00,0.7231272778,2.5590414686,2.8490775997
25-05-1990 00:00,1.4151968168,3.7739931713,4.2017293448
26-05-1990 00:00,18.1594789599,3.3333456685,3.711139689
27-05-1990 00:00,17.647899096699998,3.4445157925,3.834909722
28-05-1990 00:00,0.6932280936999999,3.5774272632,3.9828850624
29-05-1990 00:00,2.724621407,3.747221116,4.1719228366
30-05-1990 00:00,15.3590029951,2.4847323592,2.7663465386
31-05-1990 00:00,8.015192883700001,3.10969906,3.4621455977
01-06-1990 00:00,4.9686917194,3.3112336933,3.686521654
02-06-1990 00:00,26.5218546778,0.9661294434,1.0756284318
03-06-1990 00:00,10.1994800378,2.2523788576,2.507658513
04-06-1990 00:00,5.17102325,3.0159982806,3.357824906
05-06-1990 00:00,1.3703592390000001,4.111102363,4.577045685
06-06-1990 00:00,6.878215812500001,3.6097898553,4.018915556
07-06-1990 00:00,16.7937331679,3.3259369524,3.702891313
08-06-1990 00:00,12.25272183,2.2968240144,2.5571410820000002
09-06-1990 00:00,4.7364607664,3.212401911,3.576488488
10-06-1990 00:00,7.0230663174,3.346373135,3.725643808
11-06-1990 00:00,11.5847847241,2.953012416,3.2877003755
12-06-1990 00:00,27.4254643787,2.919065605,3.2499061484
13-06-1990 00:00,12.8183326594,2.8721135016,3.1976325863
14-06-1990 00:00,6.0953199233,3.608839877,4.017857891
15-06-1990 00:00,10.322492606399999,4.004103085,4.4579193687
16-06-1990 00:00,0.3701932766,3.899900533,4.3419067135
17-06-1990 00:00,7.9335607569999995,3.8574984563,4.294698903
18-06-1990 00:00,2.8154365546,3.98065309,4.431811681
19-06-1990 00:00,3.6822519898,3.599430413,4.0073820633
20-06-1990 00:00,8.473899233700001,3.7644687697,4.1911253163
21-06-1990 00:00,13.2758765737,3.1035778263,3.4553305183000003
22-06-1990 00:00,16.040734902,3.121744951,3.4755566956
23-06-1990 00:00,3.9903634291,3.7335712134,4.1567259977
24-06-1990 00:00,6.6126514477,3.062163527,3.4092224757
25-06-1990 00:00,11.2008079545,3.183405228,3.5442054703
26-06-1990 00:00,9.0625063985,3.5548948953,3.957798832
27-06-1990 00:00,22.784421717,2.8618939513,3.186254743
28-06-1990 00:00,3.9098858110999997,3.836871548,4.271734255
29-06-1990 00:00,7.409345252800001,3.4314741073,3.8203898453
30-06-1990 00:00,18.6216424304,2.996785727,3.3364348844
01-07-1990 00:00,4.1007138646,3.568011698,3.9724023870000003
02-07-1990 00:00,3.4281908745,3.0565708963,3.4029959883
03-07-1990 00:00,11.2743897339,3.6466599446,4.0599643709999995
04-07-1990 00:00,5.9665592494,3.328667966,3.7059319410000002
05-07-1990 00:00,4.5766680994,3.767538917,4.194543603
06-07-1990 00:00,7.6864138867000005,3.4203935575999997,3.808053537
07-07-1990 00:00,14.182939859600001,2.8793251524,3.2056615715
08-07-1990 00:00,4.2386762421,3.6482371878,4.0617203996
09-07-1990 00:00,0.669088209,3.996470435,4.4494216606
10-07-1990 00:00,3.9190761457,4.136341285,4.605145191
11-07-1990 00:00,3.0166245737999997,4.2221643994,4.70069528
12-07-1990 00:00,9.5154492267,3.8674847177,4.3058170346
13-07-1990 00:00,0.248327855,4.3348012618,4.8260981515
14-07-1990 00:00,0.0367909674,4.4341715886,4.9367308577
15-07-1990 00:00,0.1575015464,4.3123658077,4.8011199635
16-07-1990 00:00,1.2898854640000001,4.2300857218,4.709514516
17-07-1990 00:00,1.179520036,4.200872828,4.6769907044
18-07-1990 00:00,3.3051781916,4.2199945843,4.698279575
19-07-1990 00:00,13.9978461014,3.4585664218,3.8505527930000003
20-07-1990 00:00,9.6361636045,3.489761912,3.8852839425
21-07-1990 00:00,0.471353528,4.1686308818,4.6410944535
22-07-1990 00:00,0.5012415327,4.353807397,4.8472583635
23-07-1990 00:00,2.697028189,4.0899711503,4.5535195233
24-07-1990 00:00,1.6531758017,4.1301509942,4.5982532256
25-07-1990 00:00,0.2195835105,4.4595744382,4.9650129293
26-07-1990 00:00,5.5400542518,4.339739451,4.831596055
27-07-1990 00:00,1.2197643264,4.0871472167,4.550375475
28-07-1990 00:00,14.7382024824,3.064980159,3.4123583065
29-07-1990 00:00,4.016801657699999,3.9584092955,4.407046752
30-07-1990 00:00,4.804298376,4.0950131675,4.559132974
31-07-1990 00:00,5.4848677564,3.5728221176,3.977757992
01-08-1990 00:00,14.9255915768,3.6506097663,4.0643618489
02-08-1990 00:00,6.9506541736,3.6442148777999996,4.0572421857
03-08-1990 00:00,13.1781625911,3.701856535,4.1214167867
04-08-1990 00:00,5.3492150293,3.5094385756,3.9071907244
05-08-1990 00:00,8.026693066,3.954282367,4.402452083
06-08-1990 00:00,0.2966113397,3.4070264284,3.7931713487
07-08-1990 00:00,3.719042953,4.1486862607,4.618889276
08-08-1990 00:00,3.0913501237,3.9062857442,4.349015594
09-08-1990 00:00,2.4119244203,4.432157941,4.934489062
10-08-1990 00:00,3.8604475910000002,3.9954073665,4.448238135
11-08-1990 00:00,9.4913093997,3.9391788604,4.3856367952
12-08-1990 00:00,0.1299120487,4.4819548498,4.9899298283
13-08-1990 00:00,0.2943091126,4.0348767073000005,4.4921808712999995
14-08-1990 00:00,2.5970078180000002,4.5491250353999995,5.064712913
15-08-1990 00:00,14.069119265,3.6577829487,4.0723480452
16-08-1990 00:00,1.0863989327,4.0427148812,4.5009074672
17-08-1990 00:00,1.7945728947000001,3.7066750217,4.1267814562
18-08-1990 00:00,10.429406542999999,3.9430714888,4.3899707174
19-08-1990 00:00,0.8024461598,4.2156895486,4.693486526
20-08-1990 00:00,0.16555190120000002,4.7289117387,5.2648761456
21-08-1990 00:00,0.012651085400000001,4.6943416653,5.2263880665
22-08-1990 00:00,1.901485043,4.4420209207,4.9454698135
23-08-1990 00:00,1.855500116,3.6475086340000002,4.060909294
24-08-1990 00:00,14.518614689,3.576491449,3.9818432228
25-08-1990 00:00,17.570883138,3.653064773,4.0670951944
26-08-1990 00:00,1.4117545846,4.1948011288,4.6702307464
27-08-1990 00:00,0.0011511147,4.7156681393,5.250131624
28-08-1990 00:00,0.002298504,4.9143743436,5.4713588552
29-08-1990 00:00,0.2747625105,4.7428850086,5.280433222
30-08-1990 00:00,9.8028594511,3.2877675909,3.6603959665
31-08-1990 00:00,0.9484477307,4.151342486,4.621846590400001
01-09-1990 00:00,0.5909129997,4.3622458029999995,4.856653274
02-09-1990 00:00,0.1368112867,4.6925023956,5.2243402594
03-09-1990 00:00,0.120714306,4.7727135054000005,5.313642483
04-09-1990 00:00,3.6673098738,4.447651151,4.951738217
05-09-1990 00:00,0.32765418020000003,4.4719498862,4.978791012
06-09-1990 00:00,0.12876465580000002,4.712249899,5.2463258087
07-09-1990 00:00,8.916497379,3.9650455006,4.4144351934
08-09-1990 00:00,3.2706931214,4.581667142,5.1009433286
09-09-1990 00:00,0.0,4.9813970206,5.5459775946
10-09-1990 00:00,0.0,4.8221713824000005,5.3687056786000005
11-09-1990 00:00,6.583906723299999,4.3800336517,4.8764571405
12-09-1990 00:00,0.002298504,4.839309382,5.3877861796
13-09-1990 00:00,0.295456495,4.7782590162,5.3198165920000005
14-09-1990 00:00,0.0,5.0036428785,5.570744816
15-09-1990 00:00,0.3310963535,4.7044461447,5.237637811
16-09-1990 00:00,0.7576123013,4.2838936854,4.769420823
17-09-1990 00:00,3.1718275794999995,4.3639403767,4.8585398353
18-09-1990 00:00,3.5925879430000003,4.1342011185,4.602762417
19-09-1990 00:00,3.3109299314,4.054619808,4.514161655
20-09-1990 00:00,0.708177688,4.369579273,4.8648179038
21-09-1990 00:00,0.0,5.0054480695,5.5727545313
22-09-1990 00:00,0.0,5.0701052135,5.644739978
23-09-1990 00:00,0.0046007335,4.92234472,5.4802324669999996
24-09-1990 00:00,0.1276098187,4.741523412,5.278917344
25-09-1990 00:00,0.0287443405,4.8993012495,5.4545773980000005
26-09-1990 00:00,0.5702190165,4.538105165,5.05244407
27-09-1990 00:00,8.703816377699999,4.0230520786,4.47901608
28-09-1990 00:00,0.9449981177,4.8185083744999995,5.3646276135
29-09-1990 00:00,0.0195465979,4.566941315,5.0845485009999996
30-09-1990 00:00,4.1260048767,4.47759959,4.985080908
01-10-1990 00:00,0.043686479699999996,4.689067091,5.220515699
02-10-1990 00:00,0.22992864130000001,4.523889574,5.036617236
03-10-1990 00:00,0.9116604902000001,4.645918667,5.172476924
04-10-1990 00:00,1.8497519429999998,4.5038287882,5.014282972
05-10-1990 00:00,0.017244369,4.0865854833999995,4.5497501934999995
06-10-1990 00:00,1.2209006297,4.8525588606,5.4025372409
07-10-1990 00:00,0.002298504,4.834807175,5.382773577
08-10-1990 00:00,0.128760932,4.879227975,5.4322289717
09-10-1990 00:00,0.0,4.8734135547,5.425755706
10-10-1990 00:00,0.05633384,4.868348705,5.4201167770000005
11-10-1990 00:00,3.8937852407999998,4.5180917990000005,5.0301624929
12-10-1990 00:00,0.11956318939999999,4.8523242717,5.4022761775
13-10-1990 00:00,0.0011511147,4.827001176,5.374082938
14-10-1990 00:00,5.5917798797,3.903987376,4.3464568127
15-10-1990 00:00,0.26441738039999996,4.638954919,5.164723877
16-10-1990 00:00,0.0,4.887042534,5.440929349
17-10-1990 00:00,8.4037668626,4.260878801,4.743797424
18-10-1990 00:00,0.0080503523,4.5247793085,5.037607721
19-10-1990 00:00,0.0,4.5759495493,5.0945776996
20-10-1990 00:00,1.9854083459999998,4.1348475605,4.6034821273999995
21-10-1990 00:00,5.8297551669,3.6116240237,4.0209575634000005
22-10-1990 00:00,8.3784721427,4.0826275703,4.5453437362
23-10-1990 00:00,0.3816746218,4.589713611,5.1099017167
24-10-1990 00:00,0.479403877,4.052325279,4.511606791
25-10-1990 00:00,15.047447833300001,3.6024217476000002,4.0107123416
26-10-1990 00:00,0.020697713099999997,4.159334091,4.6307438917
27-10-1990 00:00,3.4580788364000004,4.186374184,4.6608486523
28-10-1990 00:00,0.26441738179999996,4.3365228757,4.828014908
29-10-1990 00:00,0.8323378838000001,4.1269523790000004,4.5946921797
30-10-1990 00:00,2.5533251024,4.0594964764,4.51959097
31-10-1990 00:00,0.450655818,4.5522011685,5.068137736
01-11-1990 00:00,2.3981295524,4.2503427413,4.7320673797
02-11-1990 00:00,1.9072331842999999,4.0965812583000005,4.5608788853
03-11-1990 00:00,3.8523971473,4.1056577973,4.570984067
04-11-1990 00:00,0.7576160209,3.9337876692,4.3796345861
05-11-1990 00:00,2.3383423897,4.0057709155,4.459776205
06-11-1990 00:00,6.483897629,3.8438624526000003,4.2795173872
07-11-1990 00:00,1.8382594435,3.9946558627,4.4474014384
08-11-1990 00:00,0.5621761122,4.1806765641,4.6545053416
09-11-1990 00:00,3.5638435912,4.1174183673,4.5840775851
10-11-1990 00:00,8.0968181671,3.9535697994000003,4.4016588175
11-11-1990 00:00,7.5426995642,2.4397261544,2.716239336
12-11-1990 00:00,9.3855595912,3.3530150755,3.7330384935
13-11-1990 00:00,2.0658932298,3.49569192,3.8918859607
14-11-1990 00:00,3.4695790127,3.9147405845,4.3584287182
15-11-1990 00:00,0.2391301097,4.0029541957,4.4566401608
16-11-1990 00:00,0.5725212331,4.0069453103,4.461083793
17-11-1990 00:00,0.9449981136,3.9000691712,4.3420945912
18-11-1990 00:00,0.6771348407,3.7378155355,4.1614513486
19-11-1990 00:00,1.5933923209,3.7153461282999998,4.1364353858
20-11-1990 00:00,3.4212917129,3.7964316795,4.226710984
21-11-1990 00:00,7.2782933463,3.486234462,3.8813566109
22-11-1990 00:00,9.4717702893,3.3050819406,3.6796725883000003
23-11-1990 00:00,2.8545297706999997,3.2610066999,3.630602176
24-11-1990 00:00,3.8719474911,3.2482546993,3.6164047684000002
25-11-1990 00:00,1.7313435737,2.6474214134,2.9474743449
26-11-1990 00:00,2.684384534,3.3915057729,3.7758916867
27-11-1990 00:00,8.009444989599999,3.5515221913,3.9540439523
28-11-1990 00:00,2.4843513311,3.562116016,3.965838464
29-11-1990 00:00,8.2428156267,3.413391662,3.8002580925
30-11-1990 00:00,6.0953200494,3.3482145006,3.7276937864999997
01-12-1990 00:00,2.353284489,3.5371518374,3.9380448770000003
02-12-1990 00:00,2.518828961,3.7421677517,4.166296924
03-12-1990 00:00,1.6497187624,3.7437917316,4.1681048799
04-12-1990 00:00,1.2243650712,3.925068818,4.3699275818
05-12-1990 00:00,0.25867670389999997,3.5994150588,4.0073648032
06-12-1990 00:00,6.671283401699999,3.003576227,3.3439950049
07-12-1990 00:00,2.860281636,2.8194726639,3.1390254557
08-12-1990 00:00,6.8023465365,2.8493448328,3.1722833462
09-12-1990 00:00,4.1697098941,3.3745165281,3.756976833
10-12-1990 00:00,4.603117724600001,3.2104972298,3.5743679627
11-12-1990 00:00,5.1135496465,3.2870943697,3.6596464732
12-12-1990 00:00,4.3570921271000005,3.2495086281,3.6178009008
13-12-1990 00:00,2.7671679689,3.5263513387,3.9260202732
14-12-1990 00:00,2.4464168422,3.5044757883,3.9016655148
15-12-1990 00:00,2.4521537179,3.3021685941,3.6764292671
16-12-1990 00:00,1.7175562682,3.3526339750000003,3.7326141600000002
17-12-1990 00:00,1.5106238324999999,3.4519082361,3.8431400528
18-12-1990 00:00,0.5104579023,3.4601495819,3.8523154578
19-12-1990 00:00,2.0371452251999997,3.47921808534,3.8735451267
20-12-1990 00:00,6.9920384739,3.13593036434,3.4913497436000003
21-12-1990 00:00,7.2035676415,3.1701455392,3.5294429197499997
22-12-1990 00:00,1.2875907178,3.51940078973,3.91828197793
23-12-1990 00:00,4.7019830338,2.77701269488,3.091753267
24-12-1990 00:00,4.8882178614,3.0999546187,3.45129668983
25-12-1990 00:00,6.852928610299999,2.95516155683,3.29009313522
26-12-1990 00:00,13.3989009131,3.16003380302,3.5181851856999997
27-12-1990 00:00,12.6504840846,3.0219830891,3.36448805332
28-12-1990 00:00,13.4172851846,2.8411492583199998,3.16315887835
29-12-1990 00:00,6.8046452436,2.8605045531,3.1847078895200003
30-12-1990 00:00,10.5167776307,2.40048960279,2.67255584927
31-12-1990 00:00,12.267667963,2.42625141713,2.70123744216
01-01-1991 00:00,20.714748328,1.6848920003399999,1.8758539646599999
02-01-1991 00:00,8.535720335,1.4742584920350001,1.641347726253
03-01-1991 00:00,6.2411426346,3.08003700744,3.4291217077000002
04-01-1991 00:00,5.4282285477418,2.5819405114,2.87457205856
05-01-1991 00:00,3.8080549124903,3.37394108733,3.75633614087
06-01-1991 00:00,4.2622089180903,3.41317445621,3.800016185116
07-01-1991 00:00,1.9392557514514999,3.495497394426,3.89166939418
08-01-1991 00:00,4.2610689605,2.89821224872,3.2266892763960002
09-01-1991 00:00,1.5396103361418,3.447466232014,3.8381945224100003
10-01-1991 00:00,2.8044022422418,3.214355768286,3.578663868382
11-01-1991 00:00,6.208218709,3.350114642617,3.7298093285980003
12-01-1991 00:00,2.929277732,3.389796940923,3.7739890797495
13-01-1991 00:00,1.8132217349806001,3.77457693699,4.2023791984039995
14-01-1991 00:00,3.2233558466933,3.3962990793050003,3.7812281569360002
15-01-1991 00:00,1.839343454,3.407580744057,3.793788432046
16-01-1991 00:00,2.5750547615903,3.5410127682040002,3.942343335562
17-01-1991 00:00,2.040293134,3.346444641,3.7257233619999996
18-01-1991 00:00,2.2355802434,3.062666743,3.409782712
19-01-1991 00:00,7.9305581785,2.842756477,3.164948341
20-01-1991 00:00,5.0319842318709,2.822443116,3.142332658
21-01-1991 00:00,0.10113045482539999,3.793740678,4.2237148939999996
22-01-1991 00:00,2.5625601555806,3.30879113,3.683802307
23-01-1991 00:00,1.7212592029,3.68413528,4.101687114
24-01-1991 00:00,1.4476366297612,3.629595547,4.040965945
25-01-1991 00:00,0.029601155805999996,3.72616105,4.148475907
26-01-1991 00:00,1.398831617903,3.61362282,4.02318286
27-01-1991 00:00,4.8651025797739,3.182098615,3.54275067
28-01-1991 00:00,1.6588047136903001,3.5966804839999997,4.004320422
29-01-1991 00:00,1.3783909280127,3.890716461,4.331681685
30-01-1991 00:00,0.6994307039515,3.5046105929999998,3.901815529
31-01-1991 00:00,1.211486752803,3.523632422,3.922993201
01-02-1991 00:00,2.4570002793545,3.7583621480000002,4.18432674
02-02-1991 00:00,2.429712589,2.18967832,2.437851652
03-02-1991 00:00,4.5733004290000006,1.2668561855,1.4104388829999999
04-02-1991 00:00,1.2818761347903,2.056029097,2.289054926
05-02-1991 00:00,1.6020573591127,3.665341043,4.08076285
06-02-1991 00:00,1.9562803236612,3.662110874,4.07716657
07-02-1991 00:00,9.3951968414836,3.55568285,3.958676179
08-02-1991 00:00,4.9014315617739,3.412359987,3.799109396
09-02-1991 00:00,1.0241754215642,3.671827976,4.087984944
10-02-1991 00:00,0.7414408064709,3.737545286,4.161150502
11-02-1991 00:00,1.5089437231612,3.838785015,4.273864535
12-02-1991 00:00,1.5884414157739,3.965691517,4.4151543779999995
13-02-1991 00:00,3.7785433925321,3.980754646,4.431924781
14-02-1991 00:00,1.5725418900806,3.707594868,4.127805601
15-02-1991 00:00,0.9219758335321,3.957563372,4.40610497
16-02-1991 00:00,1.4862530046127,3.8928717870000002,4.33408147
17-02-1991 00:00,0.6653852810127,4.157938253,4.62919001
18-02-1991 00:00,1.2160390627933,3.469266126,3.862465147
19-02-1991 00:00,0.1408606779351,4.08529617388,4.548314788201
20-02-1991 00:00,2.4672075847739,3.659674340516,4.074453841611
21-02-1991 00:00,20.1527330644,2.993005794381,3.332226532239
22-02-1991 00:00,2.7442276776612,2.7110710315379998,3.0183379094280003
23-02-1991 00:00,2.2605657218,3.6467708874995,4.060087907686
24-02-1991 00:00,1.2285299709224,3.8684786480190003,4.306923669474
25-02-1991 00:00,1.6327053192418,3.89881105353,4.34069366461
26-02-1991 00:00,0.8788220573709,3.20719027007,3.5706862218229998
27-02-1991 00:00,2.4898983590806,3.582792578173,3.988858385654
28-02-1991 00:00,1.1570006625933,4.16053738024,4.63208363942
01-03-1991 00:00,1.3874582877,3.813732279856,4.24597241546
02-03-1991 00:00,1.2478157938709,3.9273259236949998,4.37244044155
03-03-1991 00:00,0.7346458854836,3.71052058814,4.13106288424
04-03-1991 00:00,1.0729655633,3.14333562544,3.49959443976
05-03-1991 00:00,2.9542632717,3.2993723834199997,3.6733160488
06-03-1991 00:00,3.152951594,3.41538305575,3.80247508961
07-03-1991 00:00,0.8004866455903,3.87242719766,4.3113196349
08-03-1991 00:00,13.0408331422903,2.84935494333,3.1722945606
09-03-1991 00:00,12.484502124,3.3979468837,3.78306268218
10-03-1991 00:00,14.1023954818903,3.30675752575,3.68153818677
11-03-1991 00:00,1.7632730133806,3.82721734393,4.2609857513
12-03-1991 00:00,1.5952512692224,3.6775382995,4.09434241706
